date,time,open,high,low,close,volume
2016.08.20,08:00,572.83000,578.37000,572.03000,578.21000,3721
2016.08.20,12:00,578.21000,578.99000,575.82000,578.00000,3896
2016.08.20,16:00,578.00000,578.40000,574.15000,577.60000,2453
2016.08.20,20:00,577.60000,578.34000,576.49000,577.00000,2411
2016.08.21,00:00,577.00000,582.12000,576.40000,576.76000,3832
2016.08.21,04:00,574.85000,578.00000,574.80000,576.35000,2436
2016.08.21,08:00,576.35000,581.49000,576.35000,579.00000,2315
2016.08.21,12:00,579.00000,579.00000,579.00000,579.00000,1882
2016.08.21,16:00,579.00000,579.00000,575.97000,577.61000,2023
2016.08.21,20:00,577.68000,580.02000,577.33000,577.96000,2406
2016.08.22,00:00,577.96000,578.08000,576.12000,576.84000,2407
2016.08.22,04:00,576.84000,578.66000,576.00000,577.27000,3097
2016.08.22,08:00,577.42000,577.81000,576.50000,576.50000,2717
2016.08.22,12:00,576.50000,581.10000,576.50000,580.80000,2088
2016.08.22,16:00,580.80000,591.36000,580.39000,591.16000,2622
2016.08.22,20:00,590.00000,596.28000,587.28000,587.28000,1797
2016.08.23,00:00,586.00000,589.98000,583.01000,585.00000,942
2016.08.23,04:00,585.44000,586.44000,585.00000,586.19000,1740
2016.08.23,08:00,586.19000,591.50000,580.00000,580.00000,1349
2016.08.23,12:00,579.40000,585.84000,577.96000,583.47000,2225
2016.08.23,16:00,583.47000,584.90000,580.50000,580.50000,1140
2016.08.23,20:00,580.50000,581.54000,580.10000,581.01000,2754
2016.08.24,00:00,581.00000,582.05000,579.00000,580.52000,4261
2016.08.24,04:00,580.52000,580.53000,579.00000,579.00000,3489
2016.08.24,08:00,579.00000,581.14000,577.99000,579.00000,2157
2016.08.24,12:00,579.00000,581.00000,579.00000,579.62000,2115
2016.08.24,16:00,579.62000,581.66000,576.30000,578.20000,1330
2016.08.24,20:00,578.21000,581.99000,576.85000,576.85000,2872
2016.08.25,00:00,576.85000,578.91000,576.50000,577.27000,2376
2016.08.25,04:00,577.28000,577.28000,570.30000,571.90000,2898
2016.08.25,08:00,571.90000,575.03000,570.29000,572.54000,2796
2016.08.25,12:00,572.54000,575.19000,570.30000,572.83000,725
2016.08.25,16:00,570.29000,575.03000,570.29000,575.03000,2222
2016.08.25,20:00,575.04000,575.86000,573.16000,573.43000,3553
2016.08.26,00:00,573.42000,577.02000,573.00000,575.11000,4279
2016.08.26,04:00,575.11000,576.79000,573.61000,574.22000,4246
2016.08.26,08:00,574.22000,580.51000,573.84000,580.20000,3205
2016.08.26,12:00,580.15000,580.74000,576.70000,579.01000,4275
2016.08.26,16:00,579.01000,580.33000,577.72000,579.44000,4014
2016.08.26,20:00,579.44000,579.83000,575.50000,575.98000,2542
2016.08.27,00:00,575.98000,576.99000,575.10000,576.51000,2973
2016.08.27,04:00,576.51000,577.70000,575.12000,575.50000,3227
2016.08.27,08:00,575.51000,576.26000,574.04000,574.07000,3963
2016.08.27,12:00,574.06000,575.99000,574.03000,574.39000,3238
2016.08.27,16:00,574.39000,575.16000,567.03000,571.32000,3456
2016.08.27,20:00,571.60000,572.00000,568.11000,569.49000,3192
2016.08.28,00:00,569.49000,571.39000,568.94000,569.71000,4592
2016.08.28,04:00,569.74000,570.60000,568.63000,569.35000,2079
2016.08.28,08:00,569.24000,572.65000,568.70000,572.05000,1547
2016.08.28,12:00,572.00000,572.99000,570.94000,572.68000,2182
2016.08.28,16:00,572.68000,574.90000,569.90000,570.70000,2147
2016.08.28,20:00,570.70000,572.98000,570.01000,571.30000,2061
2016.08.29,00:00,571.40000,576.11000,571.10000,575.13000,1553
2016.08.29,04:00,575.13000,576.65000,573.77000,574.02000,1855
2016.08.29,08:00,574.03000,575.01000,573.61000,574.76000,1952
2016.08.29,12:00,574.75000,577.50000,574.50000,577.02000,2743
2016.08.29,16:00,577.02000,578.57000,573.05000,573.62000,3001
2016.08.29,20:00,573.62000,577.43000,573.51000,576.20000,3716
2016.08.30,00:00,576.20000,576.36000,573.04000,574.60000,2264
2016.08.30,04:00,574.60000,575.92000,573.84000,575.67000,1610
2016.08.30,08:00,575.68000,580.73000,575.44000,579.84000,2597
2016.08.30,12:00,579.74000,580.00000,577.65000,578.72000,3373
2016.08.30,16:00,578.94000,580.05000,577.50000,579.51000,3363
2016.08.30,20:00,579.51000,579.95000,577.00000,578.40000,3868
2016.08.31,00:00,578.40000,579.99000,576.70000,578.35000,3957
2016.08.31,04:00,578.35000,579.59000,576.30000,576.35000,3934
2016.08.31,08:00,576.35000,578.31000,576.30000,577.00000,3599
2016.08.31,12:00,576.60000,577.02000,575.50000,576.65000,2854
2016.08.31,16:00,576.51000,576.69000,574.81000,575.87000,3418
2016.08.31,20:00,575.87000,577.28000,575.00000,576.73000,2771
2016.09.01,00:00,576.73000,580.01000,575.95000,579.38000,2949
2016.09.01,04:00,579.37000,580.18000,577.02000,577.02000,2791
2016.09.01,08:00,577.02000,577.59000,574.21000,574.38000,3206
2016.09.01,12:00,574.19000,575.65000,573.30000,574.14000,3460
2016.09.01,16:00,574.31000,575.28000,573.55000,574.90000,2984
2016.09.01,20:00,574.90000,575.25000,573.57000,574.70000,2245
2016.09.02,00:00,574.68000,574.68000,571.96000,572.40000,2647
2016.09.02,04:00,572.40000,573.94000,570.14000,572.00000,2932
2016.09.02,08:00,572.00000,573.29000,571.03000,572.53000,2649
2016.09.02,12:00,572.53000,575.50000,570.61000,575.06000,3200
2016.09.02,16:00,575.07000,576.00000,573.48000,574.23000,3094
2016.09.02,20:00,574.22000,577.56000,573.59000,576.97000,2939
2016.09.03,00:00,576.95000,576.97000,571.99000,574.21000,1336
2016.09.03,04:00,574.21000,575.95000,574.05000,574.75000,1147
2016.09.03,08:00,574.76000,577.59000,572.97000,574.29000,978
2016.09.03,12:00,574.29000,576.05000,572.99000,575.27000,1206
2016.09.03,16:00,575.27000,576.83000,574.33000,575.60000,1059
2016.09.03,20:00,575.60000,604.34000,574.12000,603.00000,1668
2016.09.04,00:00,601.98000,605.40000,595.45000,600.90000,2087
2016.09.04,04:00,600.90000,601.00000,594.85000,597.76000,1580
2016.09.04,08:00,597.76000,600.00000,595.00000,597.50000,663
2016.09.04,12:00,597.41000,609.56000,597.40000,608.61000,1057
2016.09.04,16:00,608.61000,613.08000,605.95000,609.03000,1301
2016.09.04,20:00,609.02000,611.00000,598.67000,603.36000,1000
2016.09.05,00:00,603.42000,608.08000,603.35000,605.11000,861
2016.09.05,04:00,605.12000,606.26000,601.10000,603.20000,1431
2016.09.05,08:00,603.20000,608.85000,602.26000,603.99000,1213
2016.09.05,12:00,604.00000,605.00000,597.82000,600.03000,643
2016.09.05,16:00,600.03000,606.94000,600.03000,603.00000,829
2016.09.05,20:00,603.01000,606.78000,602.51000,605.00000,617
2016.09.06,00:00,605.00000,605.74000,602.51000,603.47000,774
2016.09.06,04:00,604.21000,605.78000,602.94000,604.67000,896
2016.09.06,08:00,602.95000,605.58000,602.00000,604.11000,783
2016.09.06,12:00,604.11000,609.50000,602.50000,606.41000,551
2016.09.06,16:00,606.24000,609.77000,603.12000,607.01000,639
2016.09.06,20:00,607.00000,609.00000,604.89000,606.13000,492
2016.09.07,00:00,606.33000,608.79000,605.51000,606.56000,392
2016.09.07,04:00,606.56000,608.00000,604.89000,605.11000,316
2016.09.07,08:00,605.11000,608.00000,603.89000,608.00000,439
2016.09.07,12:00,608.00000,609.35000,604.03000,609.20000,531
2016.09.07,16:00,609.50000,610.66000,606.98000,607.00000,652
2016.09.07,20:00,607.00000,610.88000,607.00000,608.10000,679
2016.09.08,00:00,607.63000,609.98000,606.06000,609.64000,709
2016.09.08,04:00,607.44000,609.96000,607.22000,609.00000,478
2016.09.08,08:00,608.63000,621.50000,607.90000,619.87000,710
2016.09.08,12:00,619.87000,624.85000,617.83000,622.52000,1613
2016.09.08,16:00,622.00000,626.53000,621.13000,624.50000,547
2016.09.08,20:00,624.50000,626.77000,618.72000,622.51000,577
2016.09.09,00:00,622.51000,623.99000,620.50000,622.00000,831
2016.09.09,04:00,622.00000,624.09000,620.61000,622.00000,1226
2016.09.09,08:00,622.00000,624.33000,618.75000,619.95000,1148
2016.09.09,12:00,620.00000,621.00000,616.95000,619.63000,755
2016.09.09,16:00,619.63000,622.98000,617.70000,620.70000,689
2016.09.09,20:00,620.70000,622.73000,619.01000,619.85000,553
2016.09.10,00:00,619.85000,624.00000,619.85000,620.41000,472
2016.09.10,04:00,620.41000,622.95000,620.41000,621.10000,330
2016.09.10,08:00,621.15000,623.57000,620.56000,621.18000,558
2016.09.10,12:00,622.00000,625.15000,621.00000,623.69000,534
2016.09.10,16:00,621.61000,625.15000,621.16000,625.00000,574
2016.09.10,20:00,625.00000,626.19000,623.02000,624.05000,440
2016.09.11,00:00,623.50000,624.78000,620.00000,620.03000,446
2016.09.11,04:00,620.03000,622.53000,620.03000,620.12000,346
2016.09.11,08:00,620.12000,624.52000,620.12000,621.00000,636
2016.09.11,12:00,621.00000,622.40000,620.01000,621.00000,358
2016.09.11,16:00,620.50000,621.99000,618.50000,618.79000,387
2016.09.11,20:00,618.51000,627.10000,592.50000,597.40000,1611
2016.09.12,00:00,597.40000,608.13000,596.00000,606.00000,1088
2016.09.12,04:00,606.00000,608.83000,605.45000,605.99000,551
2016.09.12,08:00,605.99000,608.98000,603.00000,605.00000,811
2016.09.12,12:00,605.00000,608.04000,604.00000,607.51000,908
2016.09.12,16:00,607.51000,610.13000,605.11000,607.12000,1072
2016.09.12,20:00,607.20000,608.94000,605.72000,608.79000,588
2016.09.13,00:00,608.80000,608.98000,604.21000,604.95000,705
2016.09.13,04:00,604.95000,607.66000,604.12000,605.21000,411
2016.09.13,08:00,605.22000,609.21000,604.40000,607.22000,299
2016.09.13,12:00,607.21000,611.20000,607.20000,611.00000,590
2016.09.13,16:00,611.00000,611.60000,607.20000,609.99000,534
2016.09.13,20:00,609.99000,613.37000,607.20000,610.90000,499
2016.09.14,00:00,608.50000,609.79000,605.25000,606.00000,449
2016.09.14,04:00,605.64000,608.22000,603.89000,606.38000,695
2016.09.14,08:00,606.38000,608.12000,605.42000,606.01000,586
2016.09.14,12:00,606.20000,611.80000,606.01000,611.80000,468
2016.09.14,16:00,611.30000,611.98000,608.30000,609.50000,535
2016.09.14,20:00,609.50000,611.73000,605.92000,607.11000,638
2016.09.15,00:00,607.00000,610.70000,605.89000,606.60000,538
2016.09.15,04:00,606.60000,608.83000,606.00000,606.80000,392
2016.09.15,08:00,606.76000,608.95000,606.32000,608.00000,361
2016.09.15,12:00,608.00000,610.74000,606.80000,607.40000,1703
2016.09.15,16:00,607.40000,610.90000,607.10000,607.34000,3308
2016.09.15,20:00,607.34000,610.00000,607.11000,608.00000,3274
2016.09.16,00:00,608.00000,610.21000,607.06000,607.07000,3894
2016.09.16,04:00,607.08000,609.31000,607.00000,608.95000,3469
2016.09.16,08:00,608.95000,610.00000,606.53000,607.01000,2951
2016.09.16,12:00,607.00000,609.98000,606.66000,607.21000,2337
2016.09.16,16:00,607.21000,610.20000,607.10000,609.05000,1733
2016.09.16,20:00,609.05000,610.35000,607.11000,607.60000,1010
2016.09.17,00:00,607.60000,609.18000,607.30000,607.51000,3977
2016.09.17,04:00,607.52000,609.19000,607.20000,607.31000,3361
2016.09.17,08:00,607.44000,609.85000,607.11000,608.95000,3295
2016.09.17,12:00,608.95000,610.00000,607.30000,607.70000,2417
2016.09.17,16:00,607.70000,608.90000,606.95000,607.02000,2372
2016.09.17,20:00,607.02000,609.01000,604.72000,605.00000,3422
2016.09.18,00:00,605.00000,607.66000,605.00000,606.00000,3619
2016.09.18,04:00,606.00000,608.00000,606.00000,606.00000,2787
2016.09.18,08:00,606.00000,608.83000,605.00000,605.81000,2854
2016.09.18,12:00,605.81000,611.20000,604.00000,608.80000,3914
2016.09.18,16:00,608.80000,611.95000,608.00000,609.01000,3980
2016.09.18,20:00,609.01000,611.87000,608.76000,608.80000,3416
2016.09.19,00:00,608.80000,614.00000,608.71000,611.61000,3486
2016.09.19,04:00,611.60000,612.98000,608.71000,610.52000,3617
2016.09.19,08:00,610.52000,613.02000,608.56000,611.00000,3390
2016.09.19,12:00,611.00000,612.28000,608.50000,611.81000,3100
2016.09.19,16:00,611.61000,612.90000,610.24000,611.80000,3534
2016.09.19,20:00,611.80000,612.55000,610.24000,611.89000,2596
2016.09.20,00:00,611.89000,612.25000,607.89000,607.91000,2901
2016.09.20,04:00,607.91000,610.98000,607.91000,609.53000,2636
2016.09.20,08:00,609.53000,609.53000,609.53000,609.53000,2
2016.09.20,12:00,609.30000,611.87000,608.66000,609.80000,2579
2016.09.20,16:00,609.80000,612.30000,608.90000,609.12000,3696
2016.09.20,20:00,609.13000,611.39000,608.63000,610.00000,3516
2016.09.21,00:00,609.88000,611.00000,599.36000,602.00000,3413
2016.09.21,04:00,600.37000,603.47000,597.34000,598.11000,3042
2016.09.21,08:00,598.11000,602.00000,598.11000,600.20000,3253
2016.09.21,12:00,600.20000,602.46000,600.00000,600.14000,3228
2016.09.21,16:00,600.14000,602.40000,600.00000,600.10000,2719
2016.09.21,20:00,600.40000,602.25000,595.13000,598.60000,3322
2016.09.22,00:00,598.60000,599.59000,595.26000,596.51000,3870
2016.09.22,04:00,596.50000,599.13000,596.40000,598.50000,4148
2016.09.22,08:00,598.50000,599.50000,596.01000,598.40000,2958
2016.09.22,12:00,598.40000,601.90000,597.58000,598.83000,2790
2016.09.22,16:00,598.83000,601.21000,597.85000,597.85000,2557
2016.09.22,20:00,597.85000,600.00000,590.00000,597.00000,2977
2016.09.23,00:00,597.00000,597.92000,590.75000,592.93000,3752
2016.09.23,04:00,592.93000,597.60000,592.93000,596.32000,4063
2016.09.23,08:00,596.32000,598.99000,595.00000,598.60000,3195
2016.09.23,12:00,598.60000,602.00000,598.60000,601.39000,3678
2016.09.23,16:00,601.39000,604.50000,600.30000,604.03000,3166
2016.09.23,20:00,604.03000,605.25000,600.50000,603.12000,3448
2016.09.24,00:00,603.12000,603.99000,602.00000,603.20000,3892
2016.09.24,04:00,603.20000,604.00000,601.50000,601.75000,3796
2016.09.24,08:00,601.75000,606.17000,601.75000,604.10000,2697
2016.09.24,12:00,604.10000,606.00000,602.94000,604.00000,3111
2016.09.24,16:00,604.00000,604.79000,602.07000,602.12000,2599
2016.09.24,20:00,602.05000,602.98000,601.00000,602.00000,2267
2016.09.25,00:00,602.01000,602.38000,600.40000,600.97000,2392
2016.09.25,04:00,600.97000,602.38000,600.45000,601.68000,2891
2016.09.25,08:00,601.68000,604.78000,601.00000,604.78000,2169
2016.09.25,12:00,604.78000,604.78000,601.81000,604.45000,1828
2016.09.25,16:00,604.26000,604.67000,598.74000,601.13000,2337
2016.09.25,20:00,601.14000,605.15000,600.73000,602.60000,1920
2016.09.26,00:00,602.53000,604.57000,601.40000,602.48000,1955
2016.09.26,04:00,602.48000,603.59000,601.77000,602.30000,2728
2016.09.26,08:00,602.30000,609.09000,601.65000,607.20000,2727
2016.09.26,12:00,607.20000,608.91000,605.30000,607.19000,2847
2016.09.26,16:00,607.19000,609.82000,600.95000,607.99000,2342
2016.09.26,20:00,607.99000,608.90000,606.11000,606.71000,2637
2016.09.27,00:00,606.71000,608.98000,602.89000,606.63000,2341
2016.09.27,04:00,606.62000,608.70000,606.62000,607.50000,2580
2016.09.27,08:00,607.50000,609.30000,607.10000,608.85000,2373
2016.09.27,12:00,608.85000,610.00000,603.09000,604.27000,2576
2016.09.27,16:00,604.27000,610.89000,604.27000,608.38000,2372
2016.09.27,20:00,608.38000,609.84000,604.71000,605.55000,2294
2016.09.28,00:00,606.00000,608.40000,605.00000,608.00000,2641
2016.09.28,04:00,608.00000,608.10000,604.78000,604.79000,2455
2016.09.28,08:00,604.79000,605.80000,604.50000,604.50000,2109
2016.09.28,12:00,604.59000,605.59000,602.51000,603.00000,2678
2016.09.28,16:00,603.00000,605.90000,602.51000,604.02000,2940
2016.09.28,20:00,604.01000,606.00000,604.01000,604.02000,2440
2016.09.29,00:00,604.02000,605.30000,603.50000,603.50000,3044
2016.09.29,04:00,603.50000,603.74000,601.66000,602.38000,3958
2016.09.29,08:00,602.00000,606.54000,600.73000,603.25000,3534
2016.09.29,12:00,603.25000,605.60000,602.16000,604.03000,3544
2016.09.29,16:00,604.03000,604.99000,601.52000,603.00000,3042
2016.09.29,20:00,603.00000,606.00000,601.95000,605.50000,1851
2016.09.30,00:00,605.50000,605.97000,601.33000,601.50000,3273
2016.09.30,04:00,601.50000,603.89000,601.04000,601.50000,4177
2016.09.30,08:00,601.51000,602.00000,598.97000,600.85000,4019
2016.09.30,12:00,600.85000,603.89000,600.75000,603.00000,2933
2016.09.30,16:00,603.00000,604.55000,601.08000,604.19000,2541
2016.09.30,20:00,604.05000,604.90000,601.63000,603.07000,2413
2016.10.01,00:00,603.07000,607.53000,602.35000,607.21000,4060
2016.10.01,04:00,607.20000,607.96000,604.92000,606.23000,3445
2016.10.01,08:00,606.23000,607.94000,602.87000,606.00000,3388
2016.10.01,12:00,606.00000,609.23000,605.53000,609.00000,2944
2016.10.01,16:00,608.00000,609.90000,607.00000,609.90000,3217
2016.10.01,20:00,609.90000,610.48000,607.80000,610.00000,2552
2016.10.02,00:00,610.00000,610.01000,609.61000,609.61000,65
2016.10.02,04:00,609.61000,609.61000,607.80000,608.52000,749
2016.10.02,08:00,608.52000,609.99000,607.80000,609.31000,4382
2016.10.02,12:00,609.31000,611.20000,607.80000,607.80000,1457
2016.10.02,16:00,607.80000,609.96000,607.63000,607.70000,2458
2016.10.02,20:00,607.70000,610.64000,606.71000,609.30000,2775
2016.10.03,00:00,609.30000,611.00000,608.04000,608.10000,3269
2016.10.03,04:00,608.10000,609.99000,607.51000,607.80000,4812
2016.10.03,08:00,607.80000,609.00000,606.50000,606.55000,2694
2016.10.03,12:00,606.55000,608.45000,605.00000,607.01000,2909
2016.10.03,16:00,607.01000,610.70000,606.91000,609.89000,2963
2016.10.03,20:00,609.89000,610.89000,608.10000,608.82000,3298
2016.10.04,00:00,608.82000,610.94000,608.10000,608.10000,2599
2016.10.04,04:00,608.10000,609.00000,605.71000,606.71000,4003
2016.10.04,08:00,606.71000,609.68000,606.71000,608.00000,2824
2016.10.04,12:00,608.00000,611.00000,607.99000,609.58000,2204
2016.10.04,16:00,609.58000,609.80000,607.40000,607.41000,2293
2016.10.04,20:00,607.41000,608.50000,606.58000,606.59000,1806
2016.10.05,00:00,606.59000,608.50000,606.58000,607.50000,2198
2016.10.05,04:00,607.50000,608.51000,606.58000,606.71000,3184
2016.10.05,08:00,606.71000,608.51000,606.59000,607.48000,2677
2016.10.05,12:00,607.48000,610.99000,606.50000,609.73000,2819
2016.10.05,16:00,609.73000,611.62000,608.81000,609.60000,2825
2016.10.05,20:00,609.60000,610.00000,607.59000,608.17000,2723
2016.10.06,00:00,608.17000,609.31000,607.00000,608.24000,2594
2016.10.06,04:00,608.24000,608.69000,606.73000,607.01000,2326
2016.10.06,08:00,607.01000,608.70000,606.67000,607.01000,2218
2016.10.06,12:00,607.00000,610.76000,606.23000,610.76000,2306
2016.10.06,16:00,610.00000,610.57000,607.82000,609.31000,1575
2016.10.06,20:00,609.31000,611.00000,608.49000,608.80000,1830
2016.10.07,00:00,608.80000,611.50000,608.75000,608.76000,3172
2016.10.07,04:00,608.76000,610.40000,608.75000,609.00000,3185
2016.10.07,08:00,608.75000,613.99000,608.75000,612.59000,2801
2016.10.07,12:00,612.57000,614.99000,611.86000,613.59000,3850
2016.10.07,16:00,613.59000,616.35000,611.86000,614.05000,3639
2016.10.07,20:00,614.04000,615.40000,614.00000,614.00000,2244
2016.10.08,00:00,614.00000,616.00000,613.56000,613.60000,3517
2016.10.08,04:00,613.60000,615.90000,613.57000,613.61000,3501
2016.10.08,08:00,613.61000,616.19000,613.61000,615.90000,2927
2016.10.08,12:00,615.90000,617.99000,615.03000,616.73000,2619
2016.10.08,16:00,616.73000,618.00000,615.12000,616.00000,2908
2016.10.08,20:00,616.00000,617.99000,615.33000,615.60000,2265
2016.10.09,00:00,615.61000,617.81000,615.24000,615.25000,3249
2016.10.09,04:00,615.25000,617.00000,615.20000,617.00000,2448
2016.10.09,08:00,617.00000,617.01000,614.90000,614.90000,1983
2016.10.09,12:00,614.90000,615.55000,614.57000,615.30000,2490
2016.10.09,16:00,614.79000,618.00000,614.79000,615.51000,2930
2016.10.09,20:00,615.50000,617.00000,614.80000,614.86000,2977
2016.10.10,00:00,614.90000,615.75000,612.11000,613.76000,3602
2016.10.10,04:00,613.76000,618.54000,613.76000,617.00000,3198
2016.10.10,08:00,617.00000,617.93000,613.95000,616.20000,2922
2016.10.10,12:00,616.13000,619.20000,612.00000,615.62000,3122
2016.10.10,16:00,615.62000,618.22000,615.08000,617.03000,2393
2016.10.10,20:00,617.03000,619.00000,614.10000,615.33000,3120
2016.10.11,00:00,615.34000,617.89000,614.01000,616.94000,3413
2016.10.11,04:00,616.74000,619.10000,615.80000,619.00000,2277
2016.10.11,08:00,633.40000,633.70000,633.00000,633.00000,133
2016.10.11,12:00,633.00000,636.00000,629.50000,634.12000,3360
2016.10.11,16:00,634.12000,638.10000,632.72000,637.80000,3165
2016.10.11,20:00,637.80000,642.02000,634.80000,635.30000,3102
2016.10.12,00:00,635.30000,640.67000,634.97000,636.50000,3095
2016.10.12,04:00,636.50000,641.08000,636.50000,636.70000,3714
2016.10.12,08:00,636.70000,638.00000,634.25000,635.00000,2232
2016.10.12,12:00,635.00000,637.98000,633.76000,633.80000,2061
2016.10.12,16:00,633.80000,637.20000,633.30000,636.02000,2329
2016.10.12,20:00,636.02000,636.89000,630.00000,630.43000,2720
2016.10.13,00:00,630.43000,635.30000,630.01000,634.00000,3163
2016.10.13,04:00,633.42000,635.90000,632.69000,634.31000,5178
2016.10.13,08:00,634.31000,636.00000,632.00000,632.41000,5174
2016.10.13,12:00,632.41000,636.00000,632.41000,635.90000,3585
2016.10.13,16:00,636.00000,637.15000,633.02000,634.00000,2870
2016.10.13,20:00,634.00000,637.45000,633.10000,633.50000,3634
2016.10.14,00:00,633.50000,635.98000,633.20000,633.20000,4828
2016.10.14,04:00,633.20000,636.22000,633.20000,633.70000,3848
2016.10.14,08:00,633.70000,635.97000,632.48000,635.50000,3445
2016.10.14,12:00,635.50000,637.99000,632.71000,637.99000,2600
2016.10.14,16:00,637.60000,637.90000,632.99000,636.10000,2608
2016.10.14,20:00,636.10000,637.90000,634.11000,634.12000,3100
2016.10.15,00:00,634.12000,636.96000,634.02000,634.03000,5871
2016.10.15,04:00,634.02000,637.86000,634.02000,634.53000,4407
2016.10.15,08:00,634.53000,637.47000,634.53000,637.00000,3127
2016.10.15,12:00,637.00000,639.60000,636.00000,636.46000,2530
2016.10.15,16:00,636.46000,639.48000,636.02000,637.02000,2768
2016.10.15,20:00,637.02000,639.53000,635.30000,637.51000,2735
2016.10.16,00:00,637.51000,639.46000,635.00000,635.10000,3836
2016.10.16,04:00,635.10000,637.38000,634.50000,635.96000,3747
2016.10.16,08:00,635.96000,636.99000,634.61000,634.61000,5444
2016.10.16,12:00,634.61000,639.49000,634.52000,637.80000,2576
2016.10.16,16:00,637.80000,639.60000,637.00000,637.33000,2446
2016.10.16,20:00,637.15000,639.49000,636.22000,638.27000,3216
2016.10.17,00:00,638.26000,638.98000,634.50000,637.50000,2836
2016.10.17,04:00,637.50000,637.70000,635.40000,635.60000,3504
2016.10.17,08:00,635.60000,639.60000,634.51000,635.00000,3187
2016.10.17,12:00,634.82000,638.80000,634.82000,637.01000,2496
2016.10.17,16:00,637.01000,639.99000,637.01000,638.00000,2215
2016.10.17,20:00,638.00000,639.93000,637.52000,638.20000,2721
2016.10.18,00:00,638.20000,639.92000,633.00000,633.51000,2589
2016.10.18,04:00,633.51000,635.93000,632.59000,633.94000,2685
2016.10.18,08:00,633.94000,635.90000,633.90000,634.45000,2515
2016.10.18,12:00,634.45000,635.90000,633.91000,634.20000,2580
2016.10.18,16:00,634.20000,638.00000,634.20000,635.01000,3400
2016.10.18,20:00,635.01000,637.99000,633.00000,633.00000,2607
2016.10.19,00:00,633.00000,635.00000,632.50000,632.57000,3196
2016.10.19,04:00,632.58000,633.71000,631.00000,632.61000,3248
2016.10.19,08:00,632.60000,635.00000,627.50000,632.50000,2898
2016.10.19,12:00,632.50000,633.99000,627.94000,631.00000,2459
2016.10.19,16:00,631.00000,631.00000,622.50000,627.89000,4166
2016.10.19,20:00,627.89000,629.79000,625.65000,627.98000,3642
2016.10.20,00:00,627.98000,630.19000,627.01000,628.31000,4403
2016.10.20,04:00,628.31000,630.11000,626.06000,626.80000,6226
2016.10.20,08:00,626.80000,630.90000,626.02000,630.00000,5534
2016.10.20,12:00,630.00000,631.80000,628.75000,628.75000,6401
2016.10.20,16:00,628.75000,630.82000,628.00000,629.10000,7482
2016.10.20,20:00,629.10000,630.29000,627.04000,628.89000,5409
2016.10.21,00:00,628.89000,630.00000,627.50000,627.78000,6399
2016.10.21,04:00,627.77000,629.89000,626.61000,628.31000,4885
2016.10.21,08:00,628.31000,631.96000,628.31000,629.51000,4563
2016.10.21,12:00,629.51000,631.57000,627.51000,629.29000,8343
2016.10.21,16:00,629.29000,634.13000,627.51000,633.86000,7548
2016.10.21,20:00,633.87000,634.01000,630.91000,630.93000,5634
2016.10.22,00:00,630.92000,632.98000,630.92000,631.17000,4361
2016.10.22,04:00,631.17000,633.20000,631.17000,632.10000,7168
2016.10.22,08:00,632.10000,637.00000,632.10000,634.45000,5867
2016.10.22,12:00,634.45000,639.60000,633.38000,638.98000,6892
2016.10.22,16:00,638.98000,657.00000,637.97000,647.82000,7047
2016.10.22,20:00,647.83000,654.00000,646.80000,650.00000,4268
