date,time,open,high,low,close,volume
2022.05.29,0:05,28995.19,29027.01,28973.26,28988.76,214
2022.05.29,0:10,28988.51,28989.01,28976.16,28979.76,65
2022.05.29,0:15,28979.01,28996.51,28975.76,28991.51,82
2022.05.29,0:20,28989.26,28998.08,28953.01,28956.26,212
2022.05.29,0:25,28956.51,28984.66,28953.01,28972.66,299
2022.05.29,0:30,28973.16,28978.66,28961.16,28977.66,561
2022.05.29,0:35,28976.66,28978.66,28966.8,28975.3,395
2022.05.29,0:40,28975.3,28990.44,28962.86,28980.89,850
2022.05.29,0:45,28976.39,28984.41,28967.41,28970.91,952
2022.05.29,0:50,28971.41,28987.86,28962.86,28982.36,485
2022.05.29,0:55,28980.36,28996.3,28962.77,28968.27,916
2022.05.29,1:00,28968.77,28974.27,28908.37,28932.27,485
2022.05.29,1:05,28932.27,28949.27,28930.27,28949.27,317
2022.05.29,1:10,28948.27,28985.76,28948.27,28964.45,1241
2022.05.29,1:15,28964.95,28969.45,28923.63,28930.26,502
2022.05.29,1:20,28930.01,28945.26,28922.82,28938.76,315
2022.05.29,1:25,28939.69,28950.76,28930.51,28947.26,324
2022.05.29,1:30,28946.14,28954.26,28926.26,28947.26,366
2022.05.29,1:35,28948.01,28984.14,28948.01,28971.01,257
2022.05.29,1:40,28970.26,28987.51,28955.76,28985.21,233
2022.05.29,1:45,28985.89,28999.26,28976.76,28985.51,174
2022.05.29,1:50,28985.52,28987.01,28961.7,28974.26,216
2022.05.29,1:55,28975.18,28986.51,28946.59,28952.09,169
2022.05.29,2:00,28953.51,28977.59,28950.59,28969.71,95
2022.05.29,2:05,28969.71,29008.5,28969.71,29008.49,79
2022.05.29,2:10,29006.01,29092.51,29000.01,29061.51,554
2022.05.29,2:15,29061.01,29072.3,29038.01,29038.01,294
2022.05.29,2:20,29039.26,29056.76,29028.01,29037.19,251
2022.05.29,2:25,29036.01,29089.26,29030.53,29065.26,508
2022.05.29,2:30,29065.01,29075.52,29039.51,29062.01,239
2022.05.29,2:35,29056.26,29071.01,29046.65,29052.01,198
2022.05.29,2:40,29052.56,29076.08,29045.26,29060.22,300
2022.05.29,2:45,29059.01,29117.26,29006.25,29027.01,451
2022.05.29,2:50,29026.26,29028.2,28985.48,29002.76,214
2022.05.29,2:55,29002.01,29003.76,28987.23,28993.51,252
2022.05.29,3:00,28994.26,29007.12,28952.76,28957.51,627
2022.05.29,3:05,28958.26,29005.51,28955.76,28997.01,442
2022.05.29,3:10,28997.26,29013.26,28981.26,28984.22,331
2022.05.29,3:15,28984.76,28994.51,28948.26,28983.51,387
2022.05.29,3:20,28983.26,28987.51,28951.09,28973.51,297
2022.05.29,3:25,28973.26,29001.33,28962.07,28976.51,285
2022.05.29,4:00,28968.26,28968.26,28922.06,28939.26,474
2022.05.29,4:05,28939.01,28952.26,28922.57,28944.43,248
2022.05.29,4:10,28951.01,28958.64,28924.76,28932.51,315
2022.05.29,4:15,28934.01,28978.76,28932.51,28974.76,187
2022.05.29,4:20,28973.51,28994.76,28954.28,28991.26,233
2022.05.29,4:25,28984.43,28986.51,28945.51,28946.26,456
2022.05.29,4:30,28949.01,28955.01,28864.32,28876.82,461
2022.05.29,4:35,28876.82,28919.26,28876.82,28905.34,320
2022.05.29,4:40,28908.51,28920.78,28867.94,28888.76,374
2022.05.29,4:45,28886.51,28902.73,28871.04,28887.76,133
2022.05.29,4:50,28890.06,28893.09,28852.01,28884.01,339
2022.05.29,4:55,28885.51,28903.51,28877.95,28884.01,164
2022.05.29,5:00,28882.26,28884.01,28844.64,28870.76,302
2022.05.29,5:05,28869.89,28880.67,28828.97,28852.01,454
2022.05.29,5:10,28851.71,28852.01,28797.33,28829.26,498
2022.05.29,5:15,28827.95,28876.8,28814.26,28823.78,707
2022.05.29,5:20,28823.78,28839.29,28799.26,28816.76,301
2022.05.29,5:25,28814.76,28839.76,28804.51,28835.51,185
2022.05.29,5:30,28832.51,28857.26,28820.78,28841.26,426
2022.05.29,5:35,28837.76,28870.26,28837.39,28858.26,290
2022.05.29,5:40,28856.76,28877.39,28852.26,28860.51,315
2022.05.29,5:45,28859.76,28868.74,28843.01,28853.26,354
2022.05.29,5:50,28853.64,28885.01,28850.47,28882.91,443
2022.05.29,5:55,28881.66,28882.51,28862.76,28866.22,362
2022.05.29,6:00,28866.22,28876.26,28842.49,28851.01,274
2022.05.29,6:05,28852.51,28859.14,28829.15,28854.26,331
2022.05.29,6:10,28852.65,28918.76,28850.76,28910.27,587
2022.05.29,6:15,28912.94,28912.94,28871.77,28882.26,279
2022.05.29,6:20,28881.26,28902.7,28880.76,28898.76,283
2022.05.29,6:25,28901.3,28911.14,28892.05,28905.29,321
2022.05.29,6:30,28900.26,28917.48,28892.01,28895.76,252
2022.05.29,6:35,28896.01,28917.51,28894.72,28903.51,228
2022.05.29,6:40,28902.76,28924.01,28890.21,28916.51,231
2022.05.29,6:45,28914.51,28917.01,28894.07,28907.01,233
2022.05.29,6:50,28906.39,28933.06,28906.26,28927.56,265
2022.05.29,6:55,28927.01,28962.26,28914.26,28941.26,270
2022.05.29,7:00,28941.01,28943.01,28920.76,28923.26,355
2022.05.29,7:05,28923.51,28946.26,28922.26,28946.26,157
2022.05.29,7:10,28947.14,28949.26,28929.83,28932.33,240
2022.05.29,7:15,28932.33,28932.83,28911.01,28913.74,313
2022.05.29,7:20,28913.74,28920.76,28893.93,28903.51,173
2022.05.29,7:25,28899.56,28915.03,28878.51,28907.76,244
2022.05.29,7:30,28907.01,28915.26,28889.18,28906.51,198
2022.05.29,7:35,28906.76,28915.18,28900.26,28911.25,106
2022.05.29,7:40,28911.25,28937.51,28911.25,28933.01,118
2022.05.29,7:45,28935.73,28947.23,28925.51,28928.26,177
2022.05.29,7:50,28927.51,28927.51,28908.26,28909.51,226
2022.05.29,7:55,28911.51,28921.54,28892.59,28901.01,229
2022.05.29,8:00,28901.51,28913.51,28890.51,28910.26,373
2022.05.29,8:05,28910.01,28920.26,28893.51,28920.26,287
2022.05.29,8:10,28919.01,28919.01,28907.01,28910.26,141
2022.05.29,8:15,28909.39,28954.51,28909.39,28946.51,337
2022.05.29,8:20,28946.51,28949.51,28929.76,28946.76,238
2022.05.29,8:25,28947.26,28971.76,28933.51,28960.76,225
2022.05.29,8:30,28960.01,28985.26,28949.4,28979.01,267
2022.05.29,8:35,28977.73,28977.73,28954.88,28959.76,306
2022.05.29,8:40,28957.51,28997.51,28950.39,28977.76,387
2022.05.29,8:45,28974.05,28984.01,28969.11,28974.01,237
2022.05.29,8:50,28973.76,28978.51,28952.26,28958.15,388
2022.05.29,8:55,28958.15,29011.51,28943.26,29002.51,340
2022.05.29,9:00,29003.01,29026.26,28997.26,29001.47,300
2022.05.29,9:05,29001.26,29005.27,28966.76,28973.01,228
2022.05.29,9:10,28971.51,28980.92,28963.51,28972.82,157
2022.05.29,9:15,28972.76,28974.82,28944.76,28947.01,165
2022.05.29,9:20,28947.76,28968.39,28946.96,28956.78,122
2022.05.29,9:25,28964.01,28984.26,28956.78,28975.26,265
2022.05.29,9:30,28974.51,28978.01,28957.36,28962.51,133
2022.05.29,9:35,28963.19,28977.76,28953.75,28969.01,111
2022.05.29,9:40,28972.12,29010.34,28965.36,28991.6,229
2022.05.29,9:45,28991.6,29004.26,28972.26,28986.26,210
2022.05.29,9:50,28986.51,29002.76,28976.61,28995.51,220
2022.05.29,9:55,28996.26,29004.01,28985.06,28995.26,302
2022.05.29,10:00,28995.01,29006.76,28985.51,28995.76,490
2022.05.29,10:05,28995.01,29000.24,28970.01,28972.26,252
2022.05.29,10:10,28973.51,28974.26,28952.51,28970.76,128
2022.05.29,10:15,28966.08,28972.39,28952.51,28956.01,241
2022.05.29,10:20,28955.51,28972.54,28953.15,28966.76,175
2022.05.29,10:25,28967.51,28994.51,28964.51,28983.51,374
2022.05.29,10:30,28974.7,28998.76,28961.01,28967.26,403
2022.05.29,10:35,28967.11,28980.35,28953.71,28961.51,155
2022.05.29,10:40,28963.69,28972.72,28953.69,28968.51,133
2022.05.29,10:45,28967.51,28973.51,28954.76,28960.76,332
2022.05.29,10:50,28960.26,28978.91,28957.04,28957.87,114
2022.05.29,10:55,28957.45,28970.01,28956.01,28967.51,102
2022.05.29,11:00,28968.13,28976.7,28938.75,28966.51,426
2022.05.29,11:05,28966.58,28979.76,28957.76,28977.26,261
2022.05.29,11:10,28977.76,28985.51,28961.76,28976.21,266
2022.05.29,11:15,28975.26,29026.11,28975.26,29019.76,419
2022.05.29,11:20,29019.94,29090.74,29019.94,29070.73,469
2022.05.29,11:25,29068.73,29140.85,29057.73,29096.93,520
2022.05.29,11:30,29096.93,29134,29057.22,29059.84,461
2022.05.29,11:35,29059.84,29071.84,29025.77,29058.49,341
2022.05.29,11:40,29058.49,29063.76,29046.12,29059.99,191
2022.05.29,11:45,29057.26,29059.99,29032.41,29039.76,224
2022.05.29,11:50,29038.44,29049.28,29012.26,29024.51,333
2022.05.29,11:55,29023.01,29044.09,29014.51,29016.01,145
2022.05.29,12:00,29018.14,29037.51,29016.01,29021.76,348
2022.05.29,12:05,29020.26,29023.76,28956.13,28987.26,512
2022.05.29,12:10,28988.26,29006.51,28981.26,28991.01,326
2022.05.29,12:15,28990.76,29000.76,28923.37,28945.76,511
2022.05.29,12:20,28946.15,28947.64,28917.26,28925.78,533
2022.05.29,12:25,28930.28,28967.76,28924.93,28949.51,316
2022.05.29,12:30,28948.76,28959.78,28917.96,28920.62,272
2022.05.29,12:35,28922.01,28976.51,28917.96,28975.51,550
2022.05.29,12:40,28974.47,28976.51,28951.5,28954.01,180
2022.05.29,12:45,28954.61,28975.25,28952.24,28963.51,385
2022.05.29,12:50,28964.76,28979.51,28964.01,28972.55,336
2022.05.29,12:55,28973.15,28975.77,28929.51,28952.26,262
2022.05.29,13:00,28952.01,28992.23,28949.76,28978.01,275
2022.05.29,13:05,28977.26,29065.19,28977.26,29054.51,545
2022.05.29,13:10,29054.76,29100.26,29047.26,29069.26,474
2022.05.29,13:15,29069.01,29178.11,29064.61,29117.12,539
2022.05.29,13:20,29117.13,29132.15,29087.02,29087.02,418
2022.05.29,13:25,29087.02,29089.79,29063.62,29072.01,451
2022.05.29,13:30,29071.51,29118.07,29071.51,29095.01,381
2022.05.29,13:35,29095.76,29113.51,29076.26,29085.26,240
2022.05.29,13:40,29083.51,29095.76,29073.15,29093.76,256
2022.05.29,13:45,29094.87,29100.26,29061.21,29063.83,445
2022.05.29,13:50,29063.26,29070.31,29057.3,29060.76,234
2022.05.29,13:55,29062.78,29130.01,29061.67,29113.4,516
2022.05.29,14:00,29117.26,29173,29113,29143.76,381
2022.05.29,14:05,29145.26,29169.01,29139.5,29147.49,384
2022.05.29,14:10,29147.51,29147.51,29063.51,29080.04,412
2022.05.29,14:15,29080.04,29122.51,29080.04,29117.09,162
2022.05.29,14:20,29116.09,29169.76,29110.72,29168.26,213
2022.05.29,14:25,29169.76,29194.01,29127.76,29128.14,433
2022.05.29,14:30,29127.76,29158.51,29126.76,29142.26,364
2022.05.29,14:35,29143.01,29166.91,29140.82,29147.01,371
2022.05.29,14:40,29145.51,29161.51,29132.64,29138.01,213
2022.05.29,14:45,29132.22,29189.01,29122.19,29171.26,390
2022.05.29,14:50,29171.21,29171.21,29150.51,29165.01,426
2022.05.29,14:55,29167.01,29203.88,29158.85,29176.26,520
2022.05.29,15:00,29178.51,29189.26,29158.37,29173.76,264
2022.05.29,15:05,29174.51,29331.32,29171.51,29262.92,858
2022.05.29,15:10,29262.92,29427.91,29262.92,29366.81,677
2022.05.29,15:15,29366.81,29389.81,29286.42,29306.92,519
2022.05.29,15:20,29306.92,29360.59,29285.09,29341.89,325
2022.05.29,15:25,29341.89,29358.51,29309.04,29322.01,379
2022.05.29,15:30,29321.76,29341.41,29308.76,29312.01,323
2022.05.29,15:35,29311.76,29324.89,29297.86,29306.51,305
2022.05.29,15:40,29306.89,29311.71,29285.41,29299.01,245
2022.05.29,15:45,29297.26,29379.51,29287.21,29341.18,444
2022.05.29,15:50,29338.16,29390.51,29338.14,29380.56,585
2022.05.29,15:55,29380.51,29403.93,29316.76,29332.44,351
2022.05.29,16:00,29334.01,29382.01,29334.01,29363.75,311
2022.05.29,16:05,29363.75,29431.67,29318.56,29323.51,519
2022.05.29,16:10,29322.26,29326.89,29266.6,29275.76,428
2022.05.29,16:15,29275.01,29323.76,29268.01,29295.76,405
2022.05.29,16:20,29297.26,29316.01,29286.02,29295.01,249
2022.05.29,16:25,29294.51,29342.26,29288.63,29321.88,220
2022.05.29,16:30,29328.01,29341.51,29309.51,29311.51,213
2022.05.29,16:35,29311.26,29343.51,29305.09,29336.26,442
2022.05.29,16:40,29337.01,29344.76,29316.47,29341.76,345
2022.05.29,16:45,29336.23,29348.59,29292.26,29296.01,438
2022.05.29,16:50,29297.01,29310.28,29275.33,29277.26,386
2022.05.29,16:55,29275.01,29297.51,29261.51,29287.26,407
2022.05.29,17:00,29287.76,29306.89,29268.51,29269.26,444
2022.05.29,17:05,29268.51,29289.76,29250.62,29266.26,567
2022.05.29,17:10,29269.49,29287.01,29264.26,29284.51,308
2022.05.29,17:15,29285.26,29312.68,29275.51,29295.01,642
2022.05.29,17:20,29296.18,29347.76,29279.26,29316.76,450
2022.05.29,17:25,29317.51,29333.76,29303.68,29310.26,369
2022.05.29,17:30,29309.51,29329.26,29275.22,29275.51,343
2022.05.29,17:35,29277.92,29297.26,29276.33,29280.03,181
2022.05.29,17:40,29278.79,29290.03,29273.26,29276.79,210
2022.05.29,17:45,29271.81,29291.82,29270.26,29287.85,385
2022.05.29,17:50,29287.85,29296.14,29275.39,29281.01,142
2022.05.29,17:55,29283.36,29288.51,29236.62,29256.76,217
2022.05.29,18:00,29255.51,29259.59,29110.4,29129.84,1004
2022.05.29,18:05,29126.34,29210.34,29123.01,29189.26,458
2022.05.29,18:10,29182.91,29200.7,29162.91,29193.2,262
2022.05.29,18:15,29193.2,29193.2,29138.21,29144.51,392
2022.05.29,18:20,29144.01,29169.31,29144.01,29168.76,326
2022.05.29,18:25,29170.76,29189.84,29161.01,29170.01,357
2022.05.29,18:30,29169.76,29184.51,29127.06,29129.01,607
2022.05.29,18:35,29130.26,29163.89,29128.76,29163.51,624
2022.05.29,18:40,29164.39,29183.39,29144.18,29169.76,287
2022.05.29,18:45,29170.01,29173.76,29144.76,29156.76,191
2022.05.29,18:50,29157.01,29196.01,29156.76,29179.21,244
2022.05.29,18:55,29180.01,29196.26,29167.01,29173.01,178
2022.05.29,19:00,29175.01,29227.26,29173.01,29222.01,618
2022.05.29,19:05,29223.51,29227.51,29184.62,29202.76,266
2022.05.29,19:10,29201.26,29208.51,29193.76,29203.51,224
2022.05.29,19:15,29204.51,29255.21,29194.51,29252.01,634
2022.05.29,19:20,29253.51,29294.63,29241.01,29289.51,593
2022.05.29,19:25,29283.91,29296.26,29261.76,29266.51,416
2022.05.29,19:30,29269.51,29302.91,29260.53,29275.42,350
2022.05.29,19:35,29274.46,29291.61,29258.34,29285.51,400
2022.05.29,19:40,29284.42,29309.01,29245.26,29266.51,479
2022.05.29,19:45,29267.37,29270.07,29238.07,29243.76,135
2022.05.29,19:50,29241.26,29253.76,29216.76,29243.01,337
2022.05.29,19:55,29243.76,29247.26,29226.51,29243.76,271
2022.05.29,20:00,29244.01,29250.26,29227.75,29247.51,352
2022.05.29,20:05,29247.64,29255.76,29241.57,29255.51,203
2022.05.29,20:10,29255.76,29259.51,29242.01,29251.76,201
2022.05.29,20:15,29253.26,29264.76,29225.51,29229.51,335
2022.05.29,20:20,29228.37,29238.01,29202.01,29202.76,298
2022.05.29,20:25,29203.32,29295.01,29202.01,29288.26,315
2022.05.29,20:30,29288.51,29317.98,29284.51,29298.76,378
2022.05.29,20:35,29298.64,29300.14,29273.61,29279.76,504
2022.05.29,20:40,29280.51,29283.01,29270.67,29280.01,473
2022.05.29,20:45,29278.78,29281.51,29204.51,29205.16,411
2022.05.29,20:50,29205.66,29219.51,29137.94,29159.68,376
2022.05.29,20:55,29163.68,29192.51,29151.26,29185.2,291
2022.05.29,21:00,29183.72,29201.51,29174.79,29196.81,219
2022.05.29,21:05,29198.31,29205.26,29177.51,29193.56,261
2022.05.29,21:10,29194.94,29200.28,29163.26,29173.51,357
2022.05.29,21:15,29173.26,29187.51,29165.65,29166.77,304
2022.05.29,21:20,29167.2,29187.01,29166.77,29182.75,295
2022.05.29,21:25,29185.76,29199.01,29164.44,29181.51,335
2022.05.29,21:30,29182.51,29193.01,29178.77,29192.01,221
2022.05.29,21:35,29190.51,29195.7,29175.04,29175.76,241
2022.05.29,21:40,29175.54,29179.01,29139.4,29151.01,348
2022.05.29,21:45,29152.89,29173.23,29147.56,29165.26,326
2022.05.29,21:50,29165.01,29165.01,29128.18,29157.76,498
2022.05.29,21:55,29155.51,29157.76,29109.51,29122.01,532
2022.05.29,22:00,29123.51,29153.26,29064.39,29095.01,639
2022.05.29,22:05,29097.12,29109.26,29039.89,29071.93,528
2022.05.29,22:10,29072.76,29096.62,29065.49,29082.01,290
2022.05.29,22:15,29080.51,29085.76,29031.01,29035.44,661
2022.05.29,22:20,29035.38,29093.47,29031.25,29090.01,351
2022.05.29,22:25,29090.26,29090.51,29051.01,29059.51,201
2022.05.29,22:30,29057.98,29082.76,29055.23,29067.88,602
2022.05.29,22:35,29069.88,29083.01,29055.49,29061.72,374
2022.05.29,22:40,29068.59,29070.01,29055.26,29067.26,256
2022.05.29,22:45,29067.39,29080.51,29060.95,29074.51,307
2022.05.29,22:50,29072.26,29082.26,29055.01,29075.01,257
2022.05.29,22:55,29075.26,29090.26,29058.01,29085.01,233
2022.05.29,23:00,29083.19,29135.01,29065.26,29120.26,518
2022.05.29,23:05,29120.36,29126.51,29100.67,29121.76,149
2022.05.29,23:10,29120.01,29123.87,29100.01,29104.76,210
2022.05.29,23:15,29104.88,29126.39,29073.75,29075.51,367
2022.05.29,23:20,29075.26,29103.14,29075.1,29102.14,602
2022.05.29,23:25,29102.01,29125.39,29089.13,29110.01,645
2022.05.29,23:30,29104.26,29112.61,29040.57,29067.89,582
2022.05.29,23:35,29068.01,29129.8,29051.32,29122.26,548
2022.05.29,23:40,29121.43,29139.51,29114.93,29130.26,404
2022.05.29,23:45,29129.76,29131.76,29106.76,29130.26,371
2022.05.29,23:50,29130.01,29130.51,29114.79,29120.26,170
2022.05.29,23:55,29121.26,29142.23,29111.01,29140.23,300
2022.05.30,0:05,29111.23,29152.01,29111.23,29147.76,222
2022.05.30,0:10,29145.76,29153.01,29143.26,29151.51,165
2022.05.30,0:15,29153.01,29158.01,29126.76,29135.01,169
2022.05.30,0:20,29135.51,29143.51,29127.25,29134.31,91
2022.05.30,0:25,29134.81,29148.81,29131.31,29148.81,158
2022.05.30,0:30,29148.81,29189.02,29148.56,29188.02,163
2022.05.30,0:35,29180.02,29190,29155.02,29165.02,259
2022.05.30,0:40,29164.52,29173.59,29155.11,29161.18,144
2022.05.30,0:45,29161.19,29177.73,29143.65,29144.65,206
2022.05.30,0:50,29143.65,29177.63,29128.99,29176.63,199
2022.05.30,0:55,29177.63,29194.97,29171.63,29189.97,179
2022.05.30,1:00,29188.97,29266.86,29146.05,29152.08,616
2022.05.30,1:05,29152.34,29166.37,29131.6,29166.37,432
2022.05.30,1:10,29166.87,29208.78,29160.87,29207.87,351
2022.05.30,1:15,29211.37,29274.01,29205.51,29255.51,332
2022.05.30,1:20,29255.76,29294.26,29238.01,29282.51,527
2022.05.30,1:25,29283.51,29391.26,29282.76,29383.27,574
2022.05.30,1:30,29384.51,29433.51,29361.57,29418.01,764
2022.05.30,1:35,29417.76,29551.26,29409.95,29504.76,1079
2022.05.30,1:40,29503.09,29530.99,29393.14,29420.73,809
2022.05.30,1:45,29417.73,29417.73,29382.75,29398.28,433
2022.05.30,1:50,29400.28,29410.01,29371.51,29374.01,314
2022.05.30,1:55,29373.51,29437.57,29372.01,29386.76,412
2022.05.30,2:00,29386.01,29394.26,29354.76,29372.01,639
2022.05.30,2:05,29374.26,29414.76,29369.26,29409.51,387
2022.05.30,2:10,29409.01,29462.51,29408.01,29457.07,492
2022.05.30,2:15,29454.26,29457.07,29417.67,29434.26,367
2022.05.30,2:20,29433.69,29441.26,29395.01,29399.01,330
2022.05.30,2:25,29399.26,29449.01,29395.76,29438.26,390
2022.05.30,2:30,29438.01,29450.76,29404.76,29422.76,457
2022.05.30,2:35,29422.51,29431.76,29391.15,29408.01,268
2022.05.30,2:40,29410.53,29417.01,29394.26,29412.26,337
2022.05.30,2:45,29410.76,29414.51,29391.52,29403.76,154
2022.05.30,2:50,29402.26,29408.33,29386.01,29405.76,243
2022.05.30,2:55,29406.51,29449.01,29405.26,29427.26,320
2022.05.30,3:00,29428.99,29438.01,29399.68,29401.26,373
2022.05.30,3:05,29402.51,29409.01,29315.29,29315.29,385
2022.05.30,3:10,29319.01,29340.51,29293.76,29301.19,354
2022.05.30,3:15,29303.19,29364.76,29303.19,29330.01,463
2022.05.30,3:20,29328.51,29335.51,29320.5,29332.26,167
2022.05.30,3:25,29331.51,29331.51,29301.01,29313.51,257
2022.05.30,3:30,29312.76,29332.26,29304.01,29308.26,168
2022.05.30,3:35,29311.79,29318.26,29283.76,29291.26,276
2022.05.30,3:40,29290.76,29292.51,29262.01,29284.51,280
2022.05.30,3:45,29283.76,29298.39,29278.67,29281.92,292
2022.05.30,3:50,29280.17,29281.51,29267.51,29277.26,164
2022.05.30,3:55,29276.76,29284.51,29265.26,29280.01,292
2022.05.30,4:00,29279.76,29328.51,29277.01,29319.01,378
2022.05.30,4:05,29314.76,29333.01,29299.85,29312.01,145
2022.05.30,4:10,29313.01,29345.76,29302.26,29340.51,245
2022.05.30,4:15,29341.51,29401.26,29340.26,29398.76,333
2022.05.30,4:20,29390.92,29412.01,29384.01,29392.54,215
2022.05.30,4:25,29390.51,29425.01,29390.51,29412.27,265
2022.05.30,4:30,29413.27,29500.26,29412.27,29470.97,504
2022.05.30,4:35,29470.97,29634.01,29470.97,29582.71,886
2022.05.30,4:40,29582.71,29650.01,29555.76,29635.34,468
2022.05.30,4:45,29635.36,29670.11,29596.65,29615.1,650
2022.05.30,4:50,29615.13,29671.94,29615.13,29618.94,529
2022.05.30,4:55,29618.94,29744.26,29616.64,29738.51,581
2022.05.30,5:00,29739.01,30124.44,29724.01,30124.44,1179
2022.05.30,5:05,30124.44,30194.88,30017.32,30121.82,1033
2022.05.30,5:10,30122.82,30138.32,30013.5,30042.41,714
2022.05.30,5:15,30042.91,30121.17,30034.18,30092.32,765
2022.05.30,5:20,30090.26,30185.02,30078.51,30108.76,906
2022.05.30,5:25,30109.47,30192.93,30108.51,30132.6,738
2022.05.30,5:30,30130.2,30148.76,30055.91,30082.27,396
2022.05.30,5:35,30078.77,30167.76,30069.76,30167.01,432
2022.05.30,5:40,30166.01,30249.51,30137.77,30194.31,597
2022.05.30,5:45,30189.81,30217.31,30137.26,30160.26,430
2022.05.30,5:50,30155.44,30192.76,30141.17,30167.01,568
2022.05.30,5:55,30159.99,30180.01,30122.76,30173.76,379
2022.05.30,6:00,30176.51,30358.88,30176.51,30277.82,649
2022.05.30,6:05,30276.76,30301.32,30228.51,30240.76,574
2022.05.30,6:10,30236.32,30236.76,30169.76,30179.79,459
2022.05.30,6:15,30179.79,30219.01,30172.29,30201.26,388
2022.05.30,6:20,30202.29,30208.13,30174.9,30191.26,370
2022.05.30,6:25,30194.01,30245.76,30160.92,30240.51,340
2022.05.30,6:30,30238.76,30285.76,30222.76,30249.26,368
2022.05.30,6:35,30249.01,30287.01,30237.86,30286.01,273
2022.05.30,6:40,30280.86,30321.01,30265.86,30295.66,288
2022.05.30,6:45,30294.66,30361.76,30285.26,30290.44,496
2022.05.30,6:50,30294.44,30306.63,30254.01,30280.06,376
2022.05.30,6:55,30279.76,30335.76,30279.51,30316.26,266
2022.05.30,7:00,30318.06,30395.51,30296.06,30305.28,520
2022.05.30,7:05,30305.28,30323.78,30224.34,30265.32,361
2022.05.30,7:10,30267.26,30290.01,30236.55,30274.55,468
2022.05.30,7:15,30277.05,30297.51,30260.51,30262.01,345
2022.05.30,7:20,30263.01,30326.76,30261.76,30309.01,350
2022.05.30,7:25,30305.76,30328.26,30298.51,30306.95,168
2022.05.30,7:30,30305.01,30306.95,30190.26,30218.26,430
2022.05.30,7:35,30215.51,30261.26,30205.85,30252.26,269
2022.05.30,7:40,30254.26,30298.01,30247.49,30294.76,241
2022.05.30,7:45,30293.76,30312.26,30261.26,30273.05,306
2022.05.30,7:50,30273.55,30286.76,30262.26,30278.98,204
2022.05.30,7:55,30278.98,30300.53,30253.42,30280.07,246
2022.05.30,8:00,30281.53,30321.97,30275.59,30291.76,294
2022.05.30,8:05,30293.51,30323.51,30281.42,30308.92,223
2022.05.30,8:10,30308.92,30341.26,30292.76,30331,328
2022.05.30,8:15,30335,30345.76,30315,30327.01,240
2022.05.30,8:20,30329.76,30345.51,30290.76,30296.58,248
2022.05.30,8:25,30296.08,30310.01,30293.58,30304.26,160
2022.05.30,8:30,30305.01,30339.26,30301.76,30338.01,225
2022.05.30,8:35,30338.26,30357.01,30280.76,30337.51,500
2022.05.30,8:40,30338.76,30385.01,30292.32,30293.26,538
2022.05.30,8:45,30293.76,30314.76,30250.76,30266.35,567
2022.05.30,8:50,30266.35,30402.01,30266.35,30376.05,543
2022.05.30,8:55,30376.05,30438.71,30359.9,30416.87,519
2022.05.30,9:00,30416.87,30429.86,30378.76,30407.98,542
2022.05.30,9:05,30410.01,30545.31,30395.7,30472.41,748
2022.05.30,9:10,30470.41,30551.01,30449.01,30532.39,558
2022.05.30,9:15,30534.39,30868.41,30500.26,30717.01,1135
2022.05.30,9:20,30717.01,30717.01,30640.89,30685.51,533
2022.05.30,9:25,30685.51,30685.51,30546.02,30552.77,609
2022.05.30,9:30,30555.52,30677.86,30544.28,30677.86,500
2022.05.30,9:35,30677.26,30787.23,30618.76,30619.23,737
2022.05.30,9:40,30619.23,30653.01,30599.73,30641.23,287
2022.05.30,9:45,30643.73,30758.31,30643.73,30744.81,480
2022.05.30,9:50,30744.01,30744.01,30645.98,30652.01,518
2022.05.30,9:55,30650.26,30676.07,30614.3,30665.71,342
2022.05.30,10:00,30665.71,30706.21,30593.55,30640.26,673
2022.05.30,10:05,30641.26,30645.01,30551.76,30576.09,743
2022.05.30,10:10,30585.09,30595.51,30536.76,30569.01,377
2022.05.30,10:15,30572.26,30594.51,30555.76,30573.01,558
2022.05.30,10:20,30565.76,30601.48,30565.26,30585.76,568
2022.05.30,10:25,30590.51,30608.51,30533.01,30540.76,482
2022.05.30,10:30,30542.76,30551.76,30521.09,30537.01,270
2022.05.30,10:35,30538.51,30565.51,30504.15,30556.09,353
2022.05.30,10:40,30556.09,30610.01,30545,30592.58,369
2022.05.30,10:45,30592.58,30620.78,30588.52,30590.97,238
2022.05.30,10:50,30590.11,30635.26,30589.76,30602.74,380
2022.05.30,10:55,30602.24,30621.28,30595.14,30607.17,388
2022.05.30,11:00,30611.01,30636.01,30601.15,30609.15,501
2022.05.30,11:05,30609.15,30645.95,30579.44,30579.44,292
2022.05.30,11:10,30572.91,30578.26,30537.76,30565.26,263
2022.05.30,11:15,30565.51,30649.42,30565.26,30649.42,377
2022.05.30,11:20,30648,30700.66,30642.5,30670.51,482
2022.05.30,11:25,30670.51,30690.76,30651,30661.26,738
2022.05.30,11:30,30664.01,30668.51,30624.76,30634.42,712
2022.05.30,11:35,30634.42,30689.01,30626.11,30664.5,300
2022.05.30,11:40,30664.5,30673.5,30647.97,30653.51,183
2022.05.30,11:45,30653.51,30655.76,30628.25,30647.76,223
2022.05.30,11:50,30648.26,30699.51,30639.62,30692.96,188
2022.05.30,11:55,30691.96,30709.52,30687.96,30703.18,173
